"No.","Time","Source","Destination","Protocol","Length","Info"
"2592","96.703160249","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"2593","96.709880718","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"2594","96.717352770","AristaNetwor_c5:4b:b0","AmazonTechno_51:61:ac","802.11","475","Probe Response, SN=2716, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"2595","96.717387944","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"2596","96.717406403","AristaNetwor_c5:4b:b0","AmazonTechno_51:61:ac","802.11","475","Probe Response, SN=2716, FN=0, Flags=....R...C, BI=100, SSID=""LAPTOP-S"""
"2597","96.719174684","AristaNetwor_c5:4b:b0","AmazonTechno_51:61:ac","802.11","475","Probe Response, SN=2716, FN=0, Flags=....R...C, BI=100, SSID=""LAPTOP-S"""
"2598","96.719216315","AristaNetwor_c5:4b:b0","AmazonTechno_51:61:ac","802.11","475","Probe Response, SN=2716, FN=0, Flags=....R...C, BI=100, SSID=""LAPTOP-S"""
"2599","96.719223834","AristaNetwor_c5:4b:b1","AmazonTechno_51:61:ac","802.11","475","Probe Response, SN=243, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"2600","96.719408413","AristaNetwor_c5:4b:b1","AmazonTechno_51:61:ac","802.11","475","Probe Response, SN=243, FN=0, Flags=....R...C, BI=100, SSID=""MOBILE-S"""
"2601","96.719779717","AristaNetwor_c5:4b:b1","AmazonTechno_51:61:ac","802.11","475","Probe Response, SN=243, FN=0, Flags=....R...C, BI=100, SSID=""MOBILE-S"""
"2602","96.720481097","AristaNetwor_c5:4b:b1","AmazonTechno_51:61:ac","802.11","475","Probe Response, SN=243, FN=0, Flags=....R...C, BI=100, SSID=""MOBILE-S"""
"2603","96.721283736","AristaNetwor_c5:4b:b2","AmazonTechno_51:61:ac","802.11","474","Probe Response, SN=2551, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"2604","96.723733039","AristaNetwor_c5:4b:b2","AmazonTechno_51:61:ac","802.11","474","Probe Response, SN=2551, FN=0, Flags=....R...C, BI=100, SSID=""GUEST-N"""
"2605","96.723795155","AristaNetwor_c5:4b:b2","AmazonTechno_51:61:ac","802.11","474","Probe Response, SN=2551, FN=0, Flags=....R...C, BI=100, SSID=""GUEST-N"""
"2606","96.725682571","5c:91:75:b4:a5:51","IPv4mcast_fb","802.11","482","Data, SN=3615, FN=0, Flags=.p....F.C"
"2607","96.725712215","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"2608","96.725724691","5c:91:75:b4:a5:51","IPv6mcast_fb","802.11","502","Data, SN=3616, FN=0, Flags=.p....F.C"
"2609","96.733470265","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"2610","96.743984828","AristaNetwor_c5:4b:b0","Broadcast","802.11","437","Beacon frame, SN=3165, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"2611","96.744009800","AristaNetwor_c5:4b:b1","Broadcast","802.11","437","Beacon frame, SN=4034, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"2612","96.744014672","AristaNetwor_c5:4b:b2","Broadcast","802.11","436","Beacon frame, SN=1710, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"2613","96.744019516","XiaomiCommun_9f:a3:97","IPv6mcast_02","802.11","168","Data, SN=3617, FN=0, Flags=.p....F.C"
"2614","96.747111196","XiaomiCommun_57:e6:95","IPv4mcast_fb","802.11","664","Data, SN=3618, FN=0, Flags=.p....F.C"
"2615","96.749108903","vivoMobileCo_67:a2:9b","IPv6mcast_fb","802.11","243","Data, SN=3619, FN=0, Flags=.p....F.C"
"2616","96.749143207","XiaomiCommun_57:e6:95","IPv6mcast_fb","802.11","684","Data, SN=3620, FN=0, Flags=.p....F.C"
"2617","96.750996948","2a:b8:02:f0:1e:54","Broadcast","802.11","252","Beacon frame, SN=3246, FN=0, Flags=........C, BI=100, SSID=""badabing"""
"2618","96.751030637","XiaomiCommun_2f:fa:36","IPv4mcast_fb","802.11","263","Data, SN=3621, FN=0, Flags=.p....F.C"
"2619","96.751088003","vivoMobileCo_67:a2:9b","IPv4mcast_fb","802.11","223","Data, SN=3622, FN=0, Flags=.p....F.C"
"2620","96.751264971","SamsungElect_41:ea:b5","IPv4mcast_fb","802.11","180","Data, SN=3623, FN=0, Flags=.p....F.C"
"2621","96.751955796","SamsungElect_41:ea:b5","IPv6mcast_fb","802.11","200","Data, SN=3624, FN=0, Flags=.p....F.C"
"2622","96.752018166","SamsungElect_41:ea:b5","IPv4mcast_fb","802.11","180","Data, SN=3625, FN=0, Flags=.p....F.C"
"2623","96.753256461","SamsungElect_41:ea:b5","IPv6mcast_fb","802.11","200","Data, SN=3626, FN=0, Flags=.p....F.C"
"2624","96.753274844","SamsungElect_41:ea:b5","IPv4mcast_fb","802.11","194","Data, SN=3627, FN=0, Flags=.p....F.C"
"2625","96.753843826","SamsungElect_41:ea:b5","IPv6mcast_fb","802.11","214","Data, SN=3628, FN=0, Flags=.p....F.C"
"2626","96.754887222","XiaomiCommun_2f:fa:36","IPv6mcast_fb","802.11","283","Data, SN=3629, FN=0, Flags=.p....F.C"
"2627","96.760578978","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"2628","96.765496515","SamsungElect_41:ea:b5","IPv4mcast_fb","802.11","194","Data, SN=3630, FN=0, Flags=.p....F.C"
"2629","96.769635661","SamsungElect_41:ea:b5","IPv4mcast_fb","802.11","194","Data, SN=3635, FN=0, Flags=.p....F.C"
"2630","96.769907295","f2:76:16:7f:00:3c","Broadcast","802.11","421","Data, SN=3636, FN=0, Flags=.p....F.C"
"2631","96.770400863","SamsungElect_41:ea:b5","IPv6mcast_fb","802.11","214","Data, SN=3637, FN=0, Flags=.p....F.C"
"2632","96.770552910","SamsungElect_41:ea:b5","IPv6mcast_fb","802.11","214","Data, SN=3638, FN=0, Flags=.p....F.C"
"2633","96.771014513","SamsungElect_41:ea:b5","IPv4mcast_fb","802.11","180","Data, SN=3639, FN=0, Flags=.p....F.C"
"2634","96.771178279","SamsungElect_dd:9a:36","IPv4mcast_fb","802.11","250","Data, SN=3640, FN=0, Flags=.p....F.C"
"2635","96.771576384","SamsungElect_41:ea:b5","IPv6mcast_fb","802.11","200","Data, SN=3641, FN=0, Flags=.p....F.C"
"2636","96.772156818","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","76","CF-End (Control-frame), Flags=........C"
"2637","96.774978388","SamsungElect_41:ea:b5","IPv4mcast_fb","802.11","194","Data, SN=3643, FN=0, Flags=.p....F.C"
"2638","96.775516443","SamsungElect_41:ea:b5","IPv4mcast_fb","802.11","180","Data, SN=3644, FN=0, Flags=.p....F.C"
"2639","96.775531319","SamsungElect_41:ea:b5","IPv4mcast_fb","802.11","180","Data, SN=3645, FN=0, Flags=.p....F.C"
"2640","96.775921915","SamsungElect_41:ea:b5","IPv6mcast_fb","802.11","200","Data, SN=3646, FN=0, Flags=.p....F.C"
"2641","96.775952094","SamsungElect_41:ea:b5","IPv6mcast_fb","802.11","214","Data, SN=3647, FN=0, Flags=.p....F.C"
"2642","96.776824416","SamsungElect_41:ea:b5","IPv6mcast_fb","802.11","200","Data, SN=3648, FN=0, Flags=.p....F.C"
"2643","96.776838092","SamsungElect_41:ea:b5","IPv6mcast_fb","802.11","200","Data, SN=3649, FN=0, Flags=.p....F.C"
"2644","96.777057559","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"2645","96.783166423","Apple_b1:ec:da","IPv6mcast_16","802.11","188","Data, SN=3650, FN=0, Flags=.p....F.C"
"2646","96.784523934","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"2647","96.791959679","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"2648","96.797156067","f2:6d:23:ef:00:3c","Broadcast","802.11","421","Data, SN=3651, FN=0, Flags=.p....F.C"
"2649","96.799541546","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"2650","97.021264057","AmazonTechno_51:61:ac","Broadcast","802.11","237","Probe Request, SN=2001, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"2651","97.184862565","ChongqingFug_ae:38:a3 (b0:68:e6:ae:38:a3) (TA)","AristaNetwor_78:be:40 (30:86:2d:78:be:40) (RA)","802.11","88","802.11 Block Ack, Flags=........C"
"2652","97.187535201","ChongqingFug_ae:38:a3 (b0:68:e6:ae:38:a3) (TA)","AristaNetwor_78:be:40 (30:86:2d:78:be:40) (RA)","802.11","76","Request-to-send, Flags=........C"
"2653","97.259894349","ChongqingFug_ae:38:a3 (b0:68:e6:ae:38:a3) (TA)","AristaNetwor_78:be:40 (30:86:2d:78:be:40) (RA)","802.11","88","802.11 Block Ack, Flags=........C"
"2654","97.266095038","ChongqingFug_ae:38:a3 (b0:68:e6:ae:38:a3) (TA)","AristaNetwor_78:be:40 (30:86:2d:78:be:40) (RA)","802.11","76","Request-to-send, Flags=........C"
"2655","97.266334916","","AristaNetwor_78:be:40 (30:86:2d:78:be:40) (RA)","802.11","70","Clear-to-send, Flags=........C"
"2656","97.266484421","ChongqingFug_ae:38:a3 (b0:68:e6:ae:38:a3) (TA)","AristaNetwor_78:be:40 (30:86:2d:78:be:40) (RA)","802.11","88","802.11 Block Ack, Flags=........C"
"2657","97.310677091","ChongqingFug_ae:38:a3 (b0:68:e6:ae:38:a3) (TA)","AristaNetwor_78:be:40 (30:86:2d:78:be:40) (RA)","802.11","76","Request-to-send, Flags=........C"
"2658","97.355747298","NothingTechn_96:ab:54","Cisco_5c:04:14","802.11","84","Null function (No data), SN=8, FN=0, Flags=...P...TC"
"2659","97.357442414","NothingTechn_96:ab:54","Cisco_5c:04:14","802.11","84","Null function (No data), SN=9, FN=0, Flags=.......TC"
"2660","97.364853037","NothingTechn_96:ab:54","Cisco_5c:04:14","802.11","84","Null function (No data), SN=11, FN=0, Flags=.......TC"
"2661","97.374947036","ChongqingFug_ae:38:a3 (b0:68:e6:ae:38:a3) (TA)","AristaNetwor_78:be:40 (30:86:2d:78:be:40) (RA)","802.11","76","Request-to-send, Flags=........C"
"2662","97.386959750","","AristaNetwor_78:be:40 (30:86:2d:78:be:40) (RA)","802.11","70","Clear-to-send, Flags=........C"
"2663","97.947146157","fe:fa:79:86:d7:78","Broadcast","802.11","202","Probe Request, SN=2975, FN=0, Flags=........C, SSID=""GUEST-N"""
"2664","100.218901923","","AristaNetwor_c5:4b:b1 (30:86:2d:c5:4b:b1) (RA)","802.11","70","Acknowledgement, Flags=........C"
"2665","100.426983015","Apple_e6:9b:98","IPv6mcast_fb","802.11","267","Data, SN=1243, FN=0, Flags=.p....F.C"
"2666","100.459379694","AristaNetwor_c5:53:60","Broadcast","802.11","437","Beacon frame, SN=1753, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"2667","100.459401582","AristaNetwor_c5:53:61","Broadcast","802.11","437","Beacon frame, SN=507, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"2668","100.459405358","AristaNetwor_c5:53:62","Broadcast","802.11","436","Beacon frame, SN=556, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"2669","100.465485422","AristaNetwor_c5:4d:61","Broadcast","802.11","437","Beacon frame, SN=3479, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"2670","100.465510414","AristaNetwor_c5:4d:62","Broadcast","802.11","436","Beacon frame, SN=3724, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"2671","100.465853349","Google_0e:18:47","Broadcast","802.11","146","Data, SN=1247, FN=0, Flags=.p....F.C"
"2672","100.470488585","Apple_b6:c9:7a","IPv6mcast_fb","802.11","282","Data, SN=1249, FN=0, Flags=.p....F.C"
"2673","100.481009669","Apple_3a:94:e3","IPv6mcast_fb","802.11","266","Data, SN=1250, FN=0, Flags=.p....F.C"
"2674","100.489584023","Apple_c1:af:66","IPv6mcast_fb","802.11","242","Data, SN=1251, FN=0, Flags=.p....F.C"
"2675","100.498649419","f6:be:4c:e2:d7:7c","IPv6mcast_fb","802.11","270","Data, SN=1252, FN=0, Flags=.p....F.C"
"2676","100.500576110","SamsungElect_a2:fb:ea","IPv6mcast_fb","802.11","214","Data, SN=1253, FN=0, Flags=.p....F.C"
"2677","100.500604824","Apple_81:32:35","IPv6mcast_fb","802.11","272","Data, SN=1254, FN=0, Flags=.p....F.C"
"2678","100.521876520","OnePlusTechn_83:c3:db","Broadcast","802.11","180","Data, SN=1258, FN=0, Flags=.p....F.C"
"2679","100.555082905","Apple_71:a3:75","IPv6mcast_fb","802.11","274","Data, SN=1261, FN=0, Flags=.p....F.C"
"2680","100.555715060","Apple_ae:b0:ab","IPv6mcast_16","802.11","188","Data, SN=1262, FN=0, Flags=.p....F.C"
"2681","100.559505163","XiaomiCommun_c3:43:81","IPv6mcast_fb","802.11","684","Data, SN=1263, FN=0, Flags=.p....F.C"
"2682","100.561828938","AristaNetwor_c5:53:60","Broadcast","802.11","437","Beacon frame, SN=1754, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"2683","100.561864286","AristaNetwor_c5:53:61","Broadcast","802.11","437","Beacon frame, SN=508, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"2684","100.561871861","AristaNetwor_c5:53:62","Broadcast","802.11","436","Beacon frame, SN=557, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"2685","100.568262752","AristaNetwor_c5:4d:62","Broadcast","802.11","436","Beacon frame, SN=3725, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"2686","100.578849990","vivoMobileCo_a2:84:88","IPv6mcast_fb","802.11","243","Data, SN=1264, FN=0, Flags=.p....F.C"
"2687","100.599566518","f6:be:4c:e2:d7:7c","IPv6mcast_fb","802.11","270","Data, SN=1267, FN=0, Flags=.p....F.C"
"2688","100.599594462","f2:78:bf:4f:00:3c","Broadcast","802.11","421","Data, SN=1268, FN=0, Flags=.p....F.C"
"2689","100.602477152","Apple_81:32:35","IPv6mcast_fb","802.11","272","Data, SN=1271, FN=0, Flags=.p....F.C"
"2690","100.606514950","Apple_50:c4:20","IPv6mcast_fb","802.11","236","Data, SN=1272, FN=0, Flags=.p....F.C"
"2691","100.662943932","Apple_1c:43:48","IPv4mcast_fb","802.11","252","Data, SN=168, FN=0, Flags=.p....F.C"
"2692","100.663062732","Apple_1c:43:48","IPv6mcast_fb","802.11","272","Data, SN=169, FN=0, Flags=.p....F.C"
"2693","100.666154774","42:40:0c:27:31:b0","Broadcast","802.11","260","Beacon frame, SN=2301, FN=0, Flags=........C, BI=100, SSID=""MKR-new"""
"2694","100.669003195","f2:6d:13:6f:00:3c","Broadcast","802.11","421","Data, SN=170, FN=0, Flags=.p....F.C"
"2695","100.669732689","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"2696","100.683647549","2a:b8:02:f0:1e:54","Broadcast","802.11","252","Beacon frame, SN=3284, FN=0, Flags=........C, BI=100, SSID=""badabing"""
"2697","100.684573287","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"2698","100.684841085","Apple_b6:c9:7a","IPv6mcast_fb","802.11","282","Data, SN=172, FN=0, Flags=.p....F.C"
"2699","100.686407920","Apple_b8:10:d0","IPv4mcast_fb","802.11","262","Data, SN=173, FN=0, Flags=.p....F.C"
"2700","100.687478254","Apple_b8:10:d0","IPv6mcast_fb","802.11","282","Data, SN=174, FN=0, Flags=.p....F.C"
"2701","100.689697116","f2:6d:1c:0f:00:3c","Broadcast","802.11","421","Data, SN=175, FN=0, Flags=.p....F.C"
"2702","100.692124205","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"2703","100.699605834","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"2704","100.701320275","Apple_50:c4:20","IPv6mcast_fb","802.11","312","Data, SN=176, FN=0, Flags=.p....F.C"
"2705","100.702045207","Apple_50:c4:20","IPv4mcast_fb","802.11","292","Data, SN=177, FN=0, Flags=.p....F.C"
"2706","100.708258542","2a:b8:02:f0:1e:54","Broadcast","802.11","252","Beacon frame, SN=3285, FN=0, Flags=........C, BI=100, SSID=""badabing"""
"2707","100.709066120","Apple_6c:1b:6b","IPv4mcast_fb","802.11","266","Data, SN=178, FN=0, Flags=.p....F.C"
"2708","100.709587229","Apple_6c:1b:6b","IPv6mcast_fb","802.11","286","Data, SN=179, FN=0, Flags=.p....F.C"
"2709","100.709710928","SamsungElect_d1:b5:93","IPv6mcast_fb","802.11","205","Data, SN=180, FN=0, Flags=.p....F.C"
"2710","100.710168987","SamsungElect_d1:b5:93","IPv4mcast_fb","802.11","185","Data, SN=181, FN=0, Flags=.p....F.C"
"2711","100.720029881","f2:c5:53:1f:00:3c","Broadcast","802.11","421","Data, SN=182, FN=0, Flags=.p....F.C"
"2712","100.722166928","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"2713","100.724200991","SamsungElect_a1:2f:e5","IPv6mcast_02","802.11","168","Data, SN=183, FN=0, Flags=.p....F.C"
"2714","100.725578283","Google_0e:18:47","IPv6mcast_16","802.11","188","Data, SN=184, FN=0, Flags=.p....F.C"
"2715","100.727184095","XiaomiCommun_bd:5f:d7","IPv4mcast_fb","802.11","504","Data, SN=185, FN=0, Flags=.p....F.C"
"2716","100.727535031","XiaomiCommun_bd:5f:d7","IPv6mcast_fb","802.11","524","Data, SN=186, FN=0, Flags=.p....F.C"
"2717","100.729594924","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"2718","100.736649329","AristaNetwor_c5:4b:b0","Broadcast","802.11","437","Beacon frame, SN=3204, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"2719","100.736938464","AristaNetwor_c5:4b:b1","Broadcast","802.11","437","Beacon frame, SN=4073, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"2720","100.737485674","AristaNetwor_c5:4b:b2","Broadcast","802.11","436","Beacon frame, SN=1749, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"2721","100.740820808","f2:6d:28:3f:00:3c","Broadcast","802.11","421","Data, SN=187, FN=0, Flags=.p....F.C"
"2722","100.744622725","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"2723","100.752209264","vivoMobileCo_67:a2:9b","IPv4mcast_fb","802.11","389","Data, SN=188, FN=0, Flags=.p....F.C"
"2724","100.752379158","vivoMobileCo_67:a2:9b","IPv6mcast_fb","802.11","409","Data, SN=189, FN=0, Flags=.p....F.C"
"2725","100.765580196","42:40:0c:27:31:b0","Broadcast","802.11","260","Beacon frame, SN=2302, FN=0, Flags=........C, BI=100, SSID=""MKR-new"""
"2726","100.774857335","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"2727","100.781954304","Apple_10:6e:e7","IPv4mcast_fb","802.11","199","Data, SN=190, FN=0, Flags=.p....F.C"
"2728","100.781980680","Apple_10:6e:e7","IPv6mcast_fb","802.11","219","Data, SN=191, FN=0, Flags=.p....F.C"
"2729","100.797271045","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"2730","100.797636267","SamsungElect_d1:b5:93","IPv6mcast_fb","802.11","205","Data, SN=192, FN=0, Flags=.p....F.C"
"2731","100.798077621","SamsungElect_d1:b5:93","IPv4mcast_fb","802.11","185","Data, SN=193, FN=0, Flags=.p....F.C"
"2732","100.803858679","Apple_50:c4:20","IPv4mcast_fb","802.11","246","Data, SN=194, FN=0, Flags=.p....F.C"
"2733","100.804460771","Apple_50:c4:20","IPv6mcast_fb","802.11","266","Data, SN=195, FN=0, Flags=.p....F.C"
"2734","100.804735897","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"2735","100.809931508","Cisco_04:19:97","AmazonTechno_4e:92:26","802.11","162","QoS Data, SN=3265, FN=0, Flags=.p....F.C"
"2736","100.809957214","","AristaNetwor_c5:4b:b1 (30:86:2d:c5:4b:b1) (RA)","802.11","70","Acknowledgement, Flags=........C"
"2737","100.812243156","2a:b8:02:f0:1e:54","Broadcast","802.11","252","Beacon frame, SN=3286, FN=0, Flags=........C, BI=100, SSID=""badabing"""
"2738","100.812267362","Apple_6b:5a:c0","IPv4mcast_fb","802.11","256","Data, SN=196, FN=0, Flags=.p....F.C"
"2739","100.812273038","Apple_6b:5a:c0","IPv6mcast_fb","802.11","276","Data, SN=197, FN=0, Flags=.p....F.C"
"2740","100.826815779","5c:91:75:b4:a5:51","IPv6mcast_fb","802.11","280","Data, SN=198, FN=0, Flags=.p....F.C"
"2741","100.826841997","5c:91:75:b4:a5:51","IPv4mcast_fb","802.11","260","Data, SN=199, FN=0, Flags=.p....F.C"
"2742","100.830501770","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"2743","100.836963789","f2:6d:28:ff:00:3c","Broadcast","802.11","421","Data, SN=200, FN=0, Flags=.p....F.C"
"2744","100.840284622","AristaNetwor_c5:4b:b0","Broadcast","802.11","437","Beacon frame, SN=3205, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"2745","100.840308392","AristaNetwor_c5:4b:b1","Broadcast","802.11","437","Beacon frame, SN=4074, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"2746","100.840312927","AristaNetwor_c5:4b:b2","Broadcast","802.11","436","Beacon frame, SN=1750, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"2747","100.840318696","vivoMobileCo_a2:84:88","IPv6mcast_fb","802.11","243","Data, SN=201, FN=0, Flags=.p....F.C"
"2748","100.840710849","vivoMobileCo_a2:84:88","IPv4mcast_fb","802.11","223","Data, SN=202, FN=0, Flags=.p....F.C"
"2749","100.846606742","XiaomiCommun_42:9f:05","IPv6mcast_02","802.11","168","Data, SN=203, FN=0, Flags=.p....F.C"
"2750","100.856634515","8a:7c:43:de:d2:b5","IPv6mcast_fb","802.11","268","Data, SN=204, FN=0, Flags=.p....F.C"
"2751","100.857025687","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"2752","100.857219753","RealmeChongq_1b:4a:4b","Broadcast","802.11","150","Data, SN=205, FN=0, Flags=.p....F.C"
"2753","100.859571459","f2:76:1c:1f:00:3c","Broadcast","802.11","421","Data, SN=206, FN=0, Flags=.p....F.C"
"2754","100.865702478","16:ee:97:f8:e3:72","IPv4mcast_fb","802.11","255","Data, SN=207, FN=0, Flags=.p....F.C"
"2755","100.865746593","16:ee:97:f8:e3:72","IPv6mcast_fb","802.11","275","Data, SN=208, FN=0, Flags=.p....F.C"
"2756","100.873595528","AzureWaveTec_f1:22:71 (c0:e4:34:f1:22:71) (TA)","AristaNetwor_76:12:a0 (30:86:2d:76:12:a0) (RA)","802.11","88","802.11 Block Ack, Flags=........C"
"2757","100.873634710","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"2758","100.873641103","AzureWaveTec_f1:22:71 (c0:e4:34:f1:22:71) (TA)","AristaNetwor_76:12:a0 (30:86:2d:76:12:a0) (RA)","802.11","88","802.11 Block Ack, Flags=........C"
"2759","100.879830462","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"2760","100.887817707","f2:78:18:6f:00:3c","Broadcast","802.11","421","Data, SN=209, FN=0, Flags=.p....F.C"
"2761","100.894965022","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"2762","100.903432899","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"2763","100.911109271","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"2764","100.913143363","2a:b8:02:f0:1e:54","Broadcast","802.11","252","Beacon frame, SN=3287, FN=0, Flags=........C, BI=100, SSID=""badabing"""
"2765","101.261041376","NothingTechn_96:ab:54","Cisco_5c:04:14","802.11","84","Null function (No data), SN=14, FN=0, Flags=.......TC"
"2766","101.266150628","NothingTechn_96:ab:54","Cisco_5c:04:14","802.11","84","Null function (No data), SN=0, FN=0, Flags=.......TC"
"2767","101.271298404","ChongqingFug_ae:38:a3 (b0:68:e6:ae:38:a3) (TA)","AristaNetwor_78:be:40 (30:86:2d:78:be:40) (RA)","802.11","88","802.11 Block Ack, Flags=........C"
"2768","101.273182527","NothingTechn_96:ab:54","Cisco_5c:04:14","802.11","84","Null function (No data), SN=2, FN=0, Flags=.......TC"
"2769","101.282831122","NothingTechn_96:ab:54","Cisco_5c:04:14","802.11","84","Null function (No data), SN=5, FN=0, Flags=...P...TC"
"2770","101.317268841","AristaNetwor_78:bd:b2","Broadcast","802.11","436","Beacon frame, SN=3261, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"2771","101.317560160","NothingTechn_96:ab:54","Cisco_5c:04:14","802.11","84","Null function (No data), SN=10, FN=0, Flags=.......TC"
"2772","101.326070522","NothingTechn_96:ab:54","Cisco_5c:04:14","802.11","84","Null function (No data), SN=12, FN=0, Flags=....R..TC"
"2773","101.337304388","","AristaNetwor_78:be:40 (30:86:2d:78:be:40) (RA)","802.11","70","Clear-to-send, Flags=........C"
"2774","101.337326015","ChongqingFug_ae:38:a3 (b0:68:e6:ae:38:a3) (TA)","AristaNetwor_78:be:40 (30:86:2d:78:be:40) (RA)","802.11","88","802.11 Block Ack, Flags=........C"
"2775","101.337330014","ChongqingFug_ae:38:a3 (b0:68:e6:ae:38:a3) (TA)","AristaNetwor_78:be:40 (30:86:2d:78:be:40) (RA)","802.11","76","Request-to-send, Flags=........C"
"2776","101.340913736","ChongqingFug_ae:38:a3 (b0:68:e6:ae:38:a3) (TA)","AristaNetwor_78:be:40 (30:86:2d:78:be:40) (RA)","802.11","76","Request-to-send, Flags=........C"
"2777","101.355409742","NothingTechn_96:ab:54","Cisco_5c:04:14","802.11","84","Null function (No data), SN=0, FN=0, Flags=.......TC"
"2778","101.355790625","NothingTechn_96:ab:54","Cisco_5c:04:14","802.11","84","Null function (No data), SN=0, FN=0, Flags=....R..TC"
"2779","101.363697909","NothingTechn_96:ab:54","Cisco_5c:04:14","802.11","84","Null function (No data), SN=2, FN=0, Flags=.......TC"
"2780","101.370028989","NothingTechn_96:ab:54","Cisco_5c:04:14","802.11","84","Null function (No data), SN=9, FN=0, Flags=.......TC"
"2781","101.373126030","NothingTechn_96:ab:54","Cisco_5c:04:14","802.11","84","Null function (No data), SN=10, FN=0, Flags=...P...TC"
